experiment_group,scenario,seed,pricing_policy,dispatch_policy,n_requests,n_completed,n_abandoned,n_cancelled_postmatch,n_rejected_offer,avg_wait_min,median_wait_min,p90_wait_min,cancellation_rate,completion_rate,fulfillment_rate,rider_conversion_rate,avg_price,price_index,avg_pickup_distance_km,gbv,platform_revenue,driver_payout_total,revenue_per_ride,n_online_drivers,total_online_hours,total_active_hours,driver_utilization_mean,earnings_per_online_hour_mean,earnings_per_active_hour,driver_acceptance_rate,north_star_trips_per_online_hour,unmatched_requests
core,NORMAL,13,NO_SURGE,DRIVER_EARNINGS_AWARE,5884,3123,593,779,1364,4.300352225424271,2.0,11.0,0.23317471108089735,0.5307613868116927,0.5307613868116927,0.5307613868116927,110.83685353159987,1.0,1.4577150454274248,346143.4935791864,86535.8733947966,259607.6201843898,27.709213382899968,260,1559.8833333333334,999.4666666666667,0.5819727351214221,155.35557726889564,259.7461514651712,0.6897944844545933,2.0020728045900866,1372
core,NORMAL,13,NO_SURGE,MARKETPLACE_AWARE,5884,3105,601,768,1389,4.345893719806763,2.0,11.0,0.23266485384092453,0.5277022433718559,0.5277022433718559,0.5277022433718559,110.89264005142456,1.0,1.478838319156358,344321.6473596733,86080.41183991832,258241.23551975496,27.72316001285614,260,1556.25,999.8166666666667,0.5769497959682844,152.7908120414589,258.28858842763333,0.6895147006730429,1.9951807228915663,1369
core,NORMAL,13,NO_SURGE,ADVANCED_HEURISTIC,5884,2947,585,846,1484,4.434679334916865,2.0,11.0,0.24320190346702925,0.5008497620666214,0.5008497620666214,0.5008497620666214,110.80308147509845,1.0,1.5361164997394887,326536.6811071151,81634.17027677878,244902.51083033634,27.700770368774613,260,1559.5666666666666,963.35,0.5547213278730991,144.62302404260703,254.2196614214318,0.6947176684881603,1.889627460619403,1431
core,NORMAL,13,BASIC_SURGE,NEAREST_DRIVER,5884,3147,544,740,1432,4.236415633937083,2.0,10.0,0.21821889870836167,0.5348402447314752,0.5348402447314752,0.5348402447314752,111.25605237623509,1.005577480513514,1.4400567199723948,350122.7968280118,87530.69920700295,262592.09762100887,27.814013094058772,260,1560.3833333333334,1000.4,0.5741967739241652,154.222525161698,262.4871027798969,0.6822070892264711,2.016812108135821,1284
core,NORMAL,13,BASIC_SURGE,ETA_OPTIMIZED,5884,3229,515,710,1406,4.358005574481264,3.0,10.0,0.20819170632222977,0.5487763426240653,0.5487763426240653,0.5487763426240653,111.70483505902345,1.0065251620182591,1.3027999889205932,360694.91240558674,90173.72810139669,270521.18430419004,27.926208764755863,260,1563.1666666666667,993.9166666666666,0.5685947706382424,158.19210343158096,272.1769272784674,0.6795883361921098,2.0656786437786545,1225
core,NORMAL,13,BASIC_SURGE,DRIVER_EARNINGS_AWARE,5884,3121,530,760,1450,4.330663248958667,2.0,11.0,0.21923861318830729,0.5304214819850442,0.5304214819850442,0.5304214819850442,111.43919980391304,1.006689198682204,1.4861553166451391,347801.7425880126,86950.43564700315,260851.30694100945,27.85979995097826,260,1557.2,997.5833333333334,0.5824016827659659,156.66270585089387,261.48322473411685,0.6961483594864479,2.004238376573337,1290
core,NORMAL,13,BASIC_SURGE,MARKETPLACE_AWARE,5884,3138,545,740,1440,4.301465901848311,2.0,11.0,0.21838885112168593,0.5333106730115568,0.5333106730115568,0.5333106730115568,111.78722342926974,1.0055606298995896,1.469859856056258,350788.30712104845,87697.07678026211,263091.23034078634,27.946805857317436,260,1559.4333333333334,1007.9,0.5799442359681675,154.81607445822073,261.029100447253,0.6953264359614698,2.0122694141034136,1285
core,NORMAL,13,BASIC_SURGE,ADVANCED_HEURISTIC,5884,2896,521,884,1562,4.723756906077348,2.0,11.0,0.23878314072059822,0.4921821889870836,0.4921821889870836,0.4921821889870836,111.57612369757713,1.0021080205450148,1.6323209008032138,323124.4542281834,80781.11355704584,242343.34067113753,27.894030924394283,260,1559.5833333333333,970.0,0.5544695777633623,142.33984506162355,249.83849553725517,0.6829618979151689,1.8569062249532462,1405
core,NORMAL,13,AGGRESSIVE_SURGE,NEAREST_DRIVER,5884,3127,387,663,1684,3.933162775823473,2.0,10.0,0.17845003399048268,0.5314411964649898,0.5314411964649898,0.5314411964649898,118.07602212088425,1.0655128370838676,1.364447058130435,369223.72117200505,92305.93029300126,276917.7908790038,29.51900553022106,260,1557.85,977.1166666666667,0.5618801642098251,162.1132417435219,283.4029961065759,0.7049574546799852,2.007253586673942,1050
core,NORMAL,13,AGGRESSIVE_SURGE,ETA_OPTIMIZED,5884,3201,364,605,1689,4.031552639800062,2.0,9.0,0.16468388851121685,0.5440176750509857,0.5440176750509857,0.5440176750509857,118.36179294719491,1.0655392900999272,1.229389580992638,378876.0992239709,94719.02480599273,284157.0744179782,29.59044823679873,260,1563.3833333333334,969.4666666666667,0.5543548725304447,164.60183904798927,293.10659581004484,0.7030102790014684,2.0474824898990436,969
core,NORMAL,13,AGGRESSIVE_SURGE,DRIVER_EARNINGS_AWARE,5884,3110,376,664,1710,3.9614147909967845,2.0,10.0,0.17675050985723997,0.5285520054384772,0.5285520054384772,0.5285520054384772,117.96424345532867,1.0667420677329869,1.3842641769180348,366868.79714607215,91717.19928651804,275151.5978595541,29.491060863832168,260,1559.5166666666667,972.9166666666666,0.572774372631038,166.40754407564555,282.81106418112626,0.6944596818431158,1.9942076070577424,1040
core,NORMAL,13,AGGRESSIVE_SURGE,MARKETPLACE_AWARE,5884,3139,385,637,1700,3.9069767441860463,2.0,10.0,0.17369136641740313,0.5334806254248811,0.5334806254248811,0.5334806254248811,118.58694656099092,1.0675350534194388,1.3599743214757316,372244.42525495053,93061.10631373763,279183.3189412129,29.64673664024773,260,1560.0,982.2833333333333,0.5662331882645807,163.4654571131225,284.21872739489237,0.6972645492931889,2.012179487179487,1022
core,NORMAL,13,AGGRESSIVE_SURGE,ADVANCED_HEURISTIC,5884,2938,370,778,1777,4.398910823689585,2.0,11.0,0.19510537049626106,0.49932019034670294,0.49932019034670294,0.49932019034670294,116.69009722882653,1.0510017883176215,1.522478039005986,342835.5056582923,85708.87641457308,257126.62924371925,29.172524307206633,260,1559.6166666666666,957.3833333333333,0.5525749801150418,152.10014866459022,268.57228478009773,0.6887905604719764,1.8837962319800807,1148
core,NORMAL,13,CAPPED_SMOOTHED_SURGE,NEAREST_DRIVER,5884,3138,515,727,1480,4.359783301465902,2.0,11.0,0.21108089734874236,0.5333106730115568,0.5333106730115568,0.5333106730115568,112.65666372755385,1.0161827135513206,1.480174397111047,353516.610777064,88379.152694266,265137.458082798,28.164165931888462,260,1559.3833333333334,1004.2333333333333,0.5760993205922069,155.1420149303779,264.01977437129284,0.680132913606156,2.012333935423191,1242
core,NORMAL,13,CAPPED_SMOOTHED_SURGE,ETA_OPTIMIZED,5884,3260,483,695,1424,4.336503067484663,3.0,10.0,0.2002039428959891,0.5540448674371176,0.5540448674371176,0.5540448674371176,112.8110304460759,1.015958968653901,1.3155435510688533,367763.95925420744,91940.98981355186,275822.96944065555,28.202757611518976,260,1563.5666666666666,999.8166666666667,0.5686303876713154,159.49670923773235,275.87354625746946,0.6878352656168887,2.0849766559362144,1178
core,NORMAL,13,CAPPED_SMOOTHED_SURGE,DRIVER_EARNINGS_AWARE,5884,3098,516,750,1496,4.3692704970949,2.0,11.0,0.21515975526852482,0.526512576478586,0.526512576478586,0.526512576478586,112.91770781473369,1.0161064823309278,1.4851289427437,349819.05881004495,87454.76470251124,262364.2941075337,28.229426953683422,260,1557.1333333333334,1001.9333333333333,0.5860188509059733,157.25110816921975,261.8580352394042,0.6934790397706915,1.9895534529263175,1266
core,NORMAL,13,CAPPED_SMOOTHED_SURGE,MARKETPLACE_AWARE,5884,3120,524,744,1473,4.183974358974359,2.0,10.0,0.21549966009517335,0.53025152957172,0.53025152957172,0.53025152957172,112.94923762510555,1.0182590648168095,1.4104504951752204,352401.6213903293,88100.40534758233,264301.216042747,28.23730940627639,260,1559.5,997.0333333333333,0.5735881058356788,155.53285031967147,265.0876427161382,0.6881530015937666,2.0006412311638346,1268
core,NORMAL,13,CAPPED_SMOOTHED_SURGE,ADVANCED_HEURISTIC,5884,2947,486,860,1568,4.547675602307431,2.0,11.0,0.22875594833446636,0.5008497620666214,0.5008497620666214,0.5008497620666214,111.43933559392043,1.004818609582996,1.5832747111066987,328411.7219952835,82102.93049882088,246308.79149646263,27.859833898480108,260,1559.7833333333333,969.75,0.5574822868544966,145.72060787901478,253.9920510404358,0.6913357400722022,1.889364975904773,1346
core,NORMAL,14,NO_SURGE,NEAREST_DRIVER,5844,3361,487,668,1306,3.9860160666468314,2.0,10.0,0.19763860369609856,0.5751197809719371,0.5751197809719371,0.5751197809719371,110.47078899054175,1.0,1.3533383621144806,371292.32179721084,92823.08044930271,278469.24134790816,27.617697247635437,260,1673.5333333333333,1040.7,0.576455346041468,155.65836627071462,267.578784806292,0.691532946398088,2.00832569812373,1155
core,NORMAL,14,NO_SURGE,ETA_OPTIMIZED,5844,3485,483,571,1286,4.036154949784792,2.0,9.0,0.18035592060232716,0.5963381245722108,0.5963381245722108,0.5963381245722108,110.48589138452553,1.0,1.2164234682298167,385043.3314750715,96260.83286876787,288782.4986063036,27.621472846131383,260,1682.3166666666666,1036.3333333333333,0.5746524853011828,161.6959968775056,278.65792724956924,0.697296372347707,2.071548162751761,1054
core,NORMAL,14,NO_SURGE,DRIVER_EARNINGS_AWARE,5844,3375,488,684,1277,3.853037037037037,2.0,9.0,0.2005475701574264,0.5775154004106776,0.5775154004106776,0.5775154004106776,110.53314418217012,1.0,1.317683230616176,373049.36161482416,93262.34040370604,279787.0212111181,27.63328604554253,260,1674.2833333333333,1041.0,0.586425436106456,159.86643412627677,268.7675515956946,0.692764945652174,2.0157878495276584,1172
core,NORMAL,14,NO_SURGE,MARKETPLACE_AWARE,5844,3369,498,654,1302,3.906500445235975,2.0,10.0,0.1971252566735113,0.5764887063655031,0.5764887063655031,0.5764887063655031,110.73454003299983,1.0,1.327133845480568,373064.66537117644,93266.16634279411,279798.49902838236,27.683635008249958,260,1675.2333333333333,1044.3,0.5762047492390194,155.95852908612244,267.9292339637865,0.6874043855175931,2.011063135483614,1152
core,NORMAL,14,NO_SURGE,ADVANCED_HEURISTIC,5844,3190,484,746,1403,4.230407523510972,2.0,10.0,0.2104722792607803,0.5458590006844627,0.5458590006844627,0.5458590006844627,110.7711269866847,1.0,1.4684062454309463,353359.8950875242,88339.97377188105,265019.9213156431,27.692781746671177,260,1675.8833333333334,1018.4833333333333,0.5668213000138252,149.2103236552715,260.2103663771063,0.7002300477791541,1.9034737899416228,1230
core,NORMAL,14,BASIC_SURGE,NEAREST_DRIVER,5844,3376,450,646,1350,3.9606042654028437,2.0,10.0,0.18754277891854895,0.5776865160848734,0.5776865160848734,0.5776865160848734,111.1294762177473,1.0061211114255983,1.3599625658580132,375173.1117111149,93793.27792777872,281379.83378333616,27.782369054436824,260,1674.1666666666667,1041.8,0.5792325673618854,157.82936420992095,270.0900689031831,0.6922286888052037,2.0165256346441014,1096
core,NORMAL,14,BASIC_SURGE,ETA_OPTIMIZED,5844,3428,425,626,1343,3.9760793465577597,2.0,9.0,0.1798425735797399,0.5865845311430528,0.5865845311430528,0.5865845311430528,111.1632969187647,1.005826630084036,1.2020688499825418,381067.78183752537,95266.94545938134,285800.83637814404,27.790824229691175,260,1679.0833333333333,1029.45,0.5702155102973809,159.67468090027472,277.62478641813004,0.6998626373626373,2.041590153357487,1051
core,NORMAL,14,BASIC_SURGE,DRIVER_EARNINGS_AWARE,5844,3386,448,647,1340,3.8845245126993504,2.0,9.0,0.18737166324435317,0.579397672826831,0.579397672826831,0.579397672826831,111.2472227363736,1.007442319867023,1.3314437601907076,376683.09618536104,94170.77404634026,282512.3221390208,27.8118056840934,260,1672.3833333333334,1042.4,0.5890244648935189,161.6168808567799,271.0210304480245,0.6984673669708972,2.0246554318686902,1095
core,NORMAL,14,BASIC_SURGE,MARKETPLACE_AWARE,5844,3406,442,643,1333,3.916911332941867,2.0,10.0,0.18566050650239563,0.582819986310746,0.582819986310746,0.582819986310746,111.3661392170184,1.0080099863854046,1.3205373244631844,379313.07017316465,94828.26754329116,284484.8026298735,27.8415348042546,260,1673.3,1048.05,0.5802811092376533,159.1400743743213,271.4420138637216,0.6807228915662651,2.035498715113847,1085
core,NORMAL,14,BASIC_SURGE,ADVANCED_HEURISTIC,5844,3187,427,751,1458,4.19736429243803,2.0,10.0,0.20157426420260097,0.5453456536618754,0.5453456536618754,0.5453456536618754,110.84567252175815,1.0012220531497513,1.4528731184857626,353265.15832684323,88316.28958171081,264948.8687451324,27.711418130439537,260,1673.7333333333333,1012.9666666666667,0.5628902131625759,149.13971297002428,261.557341878771,0.6924960643694246,1.9041265036246315,1178
core,NORMAL,14,AGGRESSIVE_SURGE,NEAREST_DRIVER,5844,3351,324,552,1595,3.683378096090719,2.0,9.0,0.14989733059548255,0.5734086242299795,0.5734086242299795,0.5734086242299795,117.2010682580994,1.0601953481161344,1.2786903444284319,392740.77973289107,98185.19493322277,294555.5847996683,29.30026706452485,260,1670.5333333333333,1017.6833333333333,0.5665286409096321,165.1071351145502,289.4373673536316,0.6976537504443654,2.005946204804853,876
core,NORMAL,14,AGGRESSIVE_SURGE,ETA_OPTIMIZED,5844,3401,308,525,1589,3.7809467803587182,2.0,8.0,0.14253935660506503,0.5819644079397673,0.5819644079397673,0.5819644079397673,117.4323842540065,1.0653199672504727,1.1573857383475823,399387.5388478761,99846.88471196902,299540.65413590707,29.358096063501623,260,1673.2833333333333,997.5666666666667,0.554872601695494,167.23440269542505,300.27131433412006,0.7001951392584708,2.0325308525155132,833
core,NORMAL,14,AGGRESSIVE_SURGE,DRIVER_EARNINGS_AWARE,5844,3379,315,554,1577,3.6602545131695767,2.0,9.0,0.14869952087611224,0.5781998631074606,0.5781998631074606,0.5781998631074606,117.31421594635427,1.0595021967133296,1.2634424078849795,396404.7356827311,99101.18392068277,297303.55176204833,29.328553986588567,260,1673.55,1027.3833333333334,0.5773453363331994,168.80881636571127,289.3793797466525,0.6976169461606355,2.0190612769262946,869
core,NORMAL,14,AGGRESSIVE_SURGE,MARKETPLACE_AWARE,5844,3378,325,531,1589,3.541740674955595,2.0,9.0,0.1464750171115674,0.5780287474332649,0.5780287474332649,0.5780287474332649,117.03739040043179,1.0603868524801188,1.217034987334933,395352.30477265856,98838.07619316464,296514.22857949394,29.259347600107947,260,1675.1333333333334,1005.1166666666667,0.5608342960576223,166.45290389686568,295.00478741720923,0.694223635400106,2.0165558960480756,856
core,NORMAL,14,AGGRESSIVE_SURGE,ADVANCED_HEURISTIC,5844,3204,303,671,1645,3.942259675405743,2.0,10.0,0.16666666666666666,0.5482546201232033,0.5482546201232033,0.5482546201232033,117.55288339714532,1.0605109254998104,1.3686791910312168,376639.4384044536,94159.8596011134,282479.5788033402,29.38822084928633,260,1672.3333333333333,999.4833333333333,0.555393492906828,158.67663851111845,282.6256020310563,0.6891365888181175,1.9158859876420171,974
core,NORMAL,14,CAPPED_SMOOTHED_SURGE,NEAREST_DRIVER,5844,3344,453,656,1369,4.038875598086125,2.0,10.0,0.18976728268309376,0.5722108145106092,0.5722108145106092,0.5722108145106092,111.87731051276496,1.0146732430886622,1.3716801543134736,374117.726354686,93529.4315886715,280588.2947660145,27.96932762819124,260,1675.7,1035.8333333333333,0.5754990674686375,157.3810576290508,270.88170049816364,0.6859433640395769,1.9955839350719102,1109
core,NORMAL,14,CAPPED_SMOOTHED_SURGE,ETA_OPTIMIZED,5844,3437,419,605,1362,4.002036659877801,2.0,9.0,0.17522245037645448,0.5881245722108145,0.5881245722108145,0.5881245722108145,112.34130478075654,1.015199292203581,1.2044648819056383,386117.06453146023,96529.26613286506,289587.7983985952,28.085326195189136,260,1680.1833333333334,1030.1,0.5696202475278533,161.2289143374566,281.12590855120396,0.6941739279002221,2.0456101020721946,1024
core,NORMAL,14,CAPPED_SMOOTHED_SURGE,DRIVER_EARNINGS_AWARE,5844,3388,448,631,1355,3.9179456906729633,2.0,10.0,0.18463381245722107,0.5797399041752225,0.5797399041752225,0.5797399041752225,112.0064066976992,1.0124526026554561,1.3299687438626233,379477.7058918049,94869.42647295122,284608.2794188537,28.0016016744248,260,1673.4833333333333,1045.0,0.5884375227173447,162.44694564736415,272.3524204965107,0.6887676836543378,2.024519714368234,1079
core,NORMAL,14,CAPPED_SMOOTHED_SURGE,MARKETPLACE_AWARE,5844,3401,450,628,1344,3.8709203175536606,2.0,9.0,0.18446269678302532,0.5819644079397673,0.5819644079397673,0.5819644079397673,112.24446934931369,1.0162053626900034,1.3056470389137744,381743.44025701587,95435.86006425397,286307.5801927619,28.061117337328422,260,1675.2,1044.4,0.5777730916350517,159.9962319818044,274.135944267294,0.6832602092473844,2.0302053486150906,1078
core,NORMAL,14,CAPPED_SMOOTHED_SURGE,ADVANCED_HEURISTIC,5844,3230,426,736,1431,4.196904024767802,2.0,10.0,0.19883641341546884,0.552703627652293,0.552703627652293,0.552703627652293,111.73483471652034,1.0075007771332476,1.4387108806022777,360903.5161343607,90225.87903359017,270677.6371007705,27.933708679130085,260,1675.4166666666667,1025.5166666666667,0.5707963386148703,152.5939234145563,263.94269922553235,0.6887199861806875,1.9278786371549366,1162
core,NORMAL,15,NO_SURGE,NEAREST_DRIVER,5875,3301,565,694,1297,4.209027567403817,2.0,10.0,0.21429787234042552,0.5618723404255319,0.5618723404255319,0.5618723404255319,110.55941188493226,1.0,1.412070051072731,364956.6186321614,91239.15465804035,273717.463974121,27.639852971233065,260,1648.5,1038.1166666666666,0.5824426703248446,156.52730787498623,263.6673437225627,0.6847584912101041,2.0024264482863208,1259
core,NORMAL,15,NO_SURGE,ETA_OPTIMIZED,5875,3349,535,672,1299,4.2547028963869815,3.0,10.0,0.2054468085106383,0.5700425531914893,0.5700425531914893,0.5700425531914893,110.95974506220097,1.0,1.2583501197770608,371604.18621331104,92901.04655332776,278703.1396599833,27.73993626555024,260,1653.9666666666667,1024.3166666666666,0.5711484990112802,157.42711530667634,272.08689336954717,0.6854961832061068,2.024829198492513,1207
core,NORMAL,15,NO_SURGE,DRIVER_EARNINGS_AWARE,5875,3326,560,680,1291,4.155441972339146,2.0,10.0,0.21106382978723404,0.5661276595744681,0.5661276595744681,0.5661276595744681,110.30042252210072,1.0,1.3972811923249187,366859.20530850696,91714.80132712674,275144.4039813802,27.57510563052518,260,1647.3,1037.2666666666667,0.5905005425687975,159.96231012239156,265.25908218527564,0.6892771497088044,2.0190614945668672,1240
core,NORMAL,15,NO_SURGE,MARKETPLACE_AWARE,5875,3313,552,698,1296,4.081195291276789,2.0,10.0,0.2127659574468085,0.5639148936170213,0.5639148936170213,0.5639148936170213,110.45366689663993,1.0,1.3859090875312037,365932.99842856807,91483.24960714202,274449.74882142607,27.613416724159983,260,1647.3166666666666,1036.2166666666667,0.5800280883466619,155.8580911070682,264.8574932733753,0.6838797350093426,2.011149445057113,1250
core,NORMAL,15,NO_SURGE,ADVANCED_HEURISTIC,5875,3105,526,823,1401,4.326892109500805,2.0,11.0,0.22961702127659575,0.5285106382978724,0.5285106382978724,0.5285106382978724,110.68415334833897,1.0,1.4881923166944289,343674.2961465925,85918.57403664812,257755.72210994436,27.67103833708474,260,1651.5,1007.0333333333333,0.5620684267227682,146.808158332048,255.9555017476525,0.6886446886446886,1.880108991825613,1349
core,NORMAL,15,BASIC_SURGE,NEAREST_DRIVER,5875,3296,506,706,1349,4.081007281553398,2.0,10.0,0.20629787234042554,0.5610212765957446,0.5610212765957446,0.5610212765957446,110.87304839158959,1.004244145882749,1.3842619060041694,365437.5674986793,91359.39187466982,274078.17562400945,27.718262097897398,260,1647.6333333333334,1032.8166666666666,0.5817341959369566,157.14621137888784,265.3696289667506,0.6892471274223976,2.0004450828461025,1212
core,NORMAL,15,BASIC_SURGE,ETA_OPTIMIZED,5875,3372,499,657,1329,4.18950177935943,3.0,9.0,0.1967659574468085,0.5739574468085107,0.5739574468085107,0.5739574468085107,111.6312356518454,1.0060908252918297,1.249822484737859,376420.5266180227,94105.13165450568,282315.394963517,27.90780891296135,260,1656.15,1026.0166666666667,0.5699381897338897,159.04211048663572,275.1567339356252,0.6920971604515909,2.036047459469251,1156
core,NORMAL,15,BASIC_SURGE,DRIVER_EARNINGS_AWARE,5875,3341,518,670,1328,4.159233762346603,2.0,10.0,0.2022127659574468,0.5686808510638298,0.5686808510638298,0.5686808510638298,111.06696865472145,1.0063230706062951,1.407130436715611,371074.74227542436,92768.68556885609,278306.0567065683,27.766742163680362,260,1646.0,1043.6833333333334,0.5968764286636324,162.33188595261998,266.6575653917071,0.6909090909090909,2.0297691373025515,1188
core,NORMAL,15,BASIC_SURGE,MARKETPLACE_AWARE,5875,3334,509,678,1334,4.03119376124775,2.0,10.0,0.20204255319148937,0.5674893617021277,0.5674893617021277,0.5674893617021277,111.0733630972567,1.0035093647627717,1.362734730470576,370318.59256625385,92579.64814156346,277738.9444246904,27.768340774314176,260,1648.45,1040.5833333333333,0.5838307929420735,158.49351521830692,266.906969896395,0.6932599724896836,2.0225059904759015,1187
core,NORMAL,15,BASIC_SURGE,ADVANCED_HEURISTIC,5875,3109,485,810,1453,4.369893856545513,2.0,11.0,0.2204255319148936,0.5291914893617021,0.5291914893617021,0.5291914893617021,111.2840172092766,1.001061991697289,1.512936328399329,345982.00950364093,86495.50237591023,259486.5071277307,27.82100430231915,260,1650.8833333333334,1008.3333333333334,0.5654638440354095,148.63312212599308,257.3419905398982,0.6898002103049422,1.8832342281404904,1295
core,NORMAL,15,AGGRESSIVE_SURGE,NEAREST_DRIVER,5875,3257,355,626,1619,3.8117899907890695,2.0,9.0,0.16697872340425532,0.5543829787234043,0.5543829787234043,0.5543829787234043,118.4961330239107,1.0713649858932606,1.3015124216572584,385941.90525887714,96485.47631471929,289456.42894415784,29.624033255977675,260,1650.05,1004.3666666666667,0.5589218849372543,163.3452142622089,288.1979644991781,0.692034770267873,1.9738795794066848,981
core,NORMAL,15,AGGRESSIVE_SURGE,ETA_OPTIMIZED,5875,3299,351,573,1633,3.8690512276447406,2.0,8.0,0.15727659574468086,0.561531914893617,0.561531914893617,0.561531914893617,118.09756220822813,1.0638642193235301,1.1668782459594986,389603.8577249446,97400.96443123615,292202.89329370845,29.52439055205703,260,1655.4166666666667,991.2166666666667,0.553359648109655,165.31956630162878,294.7921510201689,0.7052746057640021,1.9928517493078277,924
core,NORMAL,15,AGGRESSIVE_SURGE,DRIVER_EARNINGS_AWARE,5875,3261,363,582,1650,3.9248696718797915,2.0,10.0,0.16085106382978723,0.555063829787234,0.555063829787234,0.555063829787234,118.82490649721224,1.0707234311105127,1.3486789968487838,387488.0200874091,96872.00502185228,290616.01506555686,29.70622662430306,260,1646.7666666666667,1008.0333333333333,0.5750755415889212,168.3539615210271,288.3000050251878,0.6927354260089686,1.9802441147298748,945
core,NORMAL,15,AGGRESSIVE_SURGE,MARKETPLACE_AWARE,5875,3283,362,610,1605,3.7752056046299116,2.0,9.0,0.1654468085106383,0.5588085106382978,0.5588085106382978,0.5588085106382978,118.17988407690292,1.0661291250010418,1.3047704798835749,387984.5594244723,96996.13985611807,290988.4195683542,29.54497101922573,260,1647.1,1010.1333333333333,0.5672115382645909,165.43402615465286,288.0693171545217,0.6932765655490509,1.9932001699957502,972
core,NORMAL,15,AGGRESSIVE_SURGE,ADVANCED_HEURISTIC,5875,3094,338,750,1676,4.186813186813187,2.0,10.0,0.18519148936170213,0.5266382978723404,0.5266382978723404,0.5266382978723404,116.72809239820349,1.055204052803308,1.4538345962366555,361156.7178800416,90289.1794700104,270867.5384100312,29.18202309955087,260,1648.35,989.7,0.5519122614352808,153.93605000753098,273.6865094574428,0.6829440905874027,1.8770285436952105,1088
core,NORMAL,15,CAPPED_SMOOTHED_SURGE,NEAREST_DRIVER,5875,3267,494,707,1390,4.110498928680747,2.0,10.0,0.20442553191489363,0.5560851063829787,0.5560851063829787,0.5560851063829787,112.195850353461,1.015000781424054,1.4079842777933824,366543.8431047571,91635.96077618927,274907.8823285678,28.04896258836525,260,1649.4666666666667,1028.45,0.5774575418930383,156.5926654733691,267.303108880906,0.6950539881574365,1.980640206935575,1201
core,NORMAL,15,CAPPED_SMOOTHED_SURGE,ETA_OPTIMIZED,5875,3369,476,648,1366,4.144256455921639,3.0,9.0,0.19131914893617022,0.5734468085106383,0.5734468085106383,0.5734468085106383,113.08598141355331,1.0172626771297935,1.2390408919343736,380986.6713822611,95246.66784556527,285740.00353669585,28.271495353388328,260,1654.6333333333334,1023.35,0.5690769244819568,160.8206909117778,279.22021159593083,0.689873417721519,2.0361006466689497,1124
core,NORMAL,15,CAPPED_SMOOTHED_SURGE,DRIVER_EARNINGS_AWARE,5875,3315,497,681,1363,4.074509803921568,2.0,10.0,0.20051063829787233,0.5642553191489361,0.5642553191489361,0.5642553191489361,111.78673696540679,1.0153165032171698,1.379113656816616,370573.0330403235,92643.25826008088,277929.77478024265,27.946684241351697,260,1644.4,1033.65,0.5893282637860807,161.64187679628327,268.8818988828353,0.6828853351480095,2.015932863050353,1178
core,NORMAL,15,CAPPED_SMOOTHED_SURGE,MARKETPLACE_AWARE,5875,3297,497,670,1391,4.038519866545344,2.0,10.0,0.1986382978723404,0.5611914893617022,0.5611914893617022,0.5611914893617022,112.6300901781054,1.0157621674969541,1.370005977130425,371341.40731721354,92835.35182930338,278506.05548791017,28.15752254452635,260,1647.1333333333334,1036.5,0.5831838805423765,158.78130556603148,268.69855811665235,0.6893153526970954,2.0016594487392236,1167
core,NORMAL,15,CAPPED_SMOOTHED_SURGE,ADVANCED_HEURISTIC,5875,3127,487,788,1454,4.327470418931884,2.0,11.0,0.2170212765957447,0.5322553191489362,0.5322553191489362,0.5322553191489362,112.04169323841089,1.0089295313089341,1.4769416487506404,350354.37475651084,87588.59368912771,262765.7810673831,28.01042330960272,260,1649.15,1004.85,0.5641673039094035,150.58482276308172,261.49751810457593,0.6913341536298119,1.8961283085225722,1275
core,NORMAL,16,NO_SURGE,NEAREST_DRIVER,5915,3324,593,636,1332,3.861612515042118,2.0,9.0,0.20777683854606932,0.5619611158072697,0.5619611158072697,0.5619611158072697,110.74701850167544,1.0,1.3121177202844752,368123.08949956915,92030.77237489229,276092.3171246769,27.68675462541886,260,1728.9333333333334,1025.4,0.5536429003209526,150.76428503758532,269.25328371823366,0.6836332476435304,1.922572684506825,1229
core,NORMAL,16,NO_SURGE,ETA_OPTIMIZED,5915,3391,590,590,1315,3.996756119138897,2.0,9.0,0.19949281487743026,0.5732882502113271,0.5732882502113271,0.5732882502113271,110.83138951283975,1.0,1.2015425777309214,375829.2418380396,93957.3104595099,281871.9313785297,27.707847378209937,260,1732.9666666666667,1014.4666666666667,0.5482451167875808,153.75458376637314,277.85233427600343,0.6949211301785405,1.9567600838638943,1180
core,NORMAL,16,NO_SURGE,DRIVER_EARNINGS_AWARE,5915,3355,597,630,1304,3.887034277198212,2.0,9.0,0.20743871513102283,0.5672020287404903,0.5672020287404903,0.5672020287404903,110.94058793577582,1.0,1.313249933975457,372205.6725245279,93051.41813113197,279154.2543933959,27.735146983943956,260,1731.4833333333333,1039.15,0.574348625937897,155.91782438560662,268.63711147899323,0.6819031435853866,1.9376449864759502,1227
core,NORMAL,16,NO_SURGE,MARKETPLACE_AWARE,5915,3317,589,661,1317,3.827856496834489,2.0,9.0,0.21132713440405748,0.5607776838546069,0.5607776838546069,0.5607776838546069,110.74017358699612,1.0,1.3020767106137365,367325.15578806616,91831.28894701654,275493.86684104963,27.68504339674903,260,1729.65,1028.0333333333333,0.5567158163079654,150.36511279278196,267.9814534298982,0.6909686315063771,1.9177290203220303,1250
